fg,timepoint,aifi_cell_type,pathway_label,all_padj,all_NES,no_psm_padj,no_psm_NES,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos,pathway,diff,abs_diff,all_sig,no_psm_sig,sig_change
bortezomib,24,t_cd8_memory,E2F Targets,0.908507223113965,0.741076672693601,0.830155979202773,0.799080476296114,CD8 Memory,#009444,6,2,HALLMARK_E2F_TARGETS,0.058003803602513,0.058003803602513,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,KRAS Signaling DN,0.858545709609539,0.692104618472702,0.830155979202773,0.75313937294364,CD8 Memory,#009444,6,2,HALLMARK_KRAS_SIGNALING_DN,0.061034754470938,0.061034754470938,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Pancrease Beta Cells,0.858545709609539,-0.703922399211548,0.830155979202773,-0.730247582842502,CD8 Memory,#009444,6,2,HALLMARK_PANCREAS_BETA_CELLS,-0.026325183630954,0.026325183630954,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Cholesterol Homeostasis,0.849073256840247,-0.807620068702644,0.830155979202773,-0.793835534353924,CD8 Memory,#009444,6,2,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0137845343487201,0.0137845343487201,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Unfolded Protein Response,0.731345980126468,-0.908214366118997,0.72750725572396,-0.911161654479126,CD8 Memory,#009444,6,2,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.00294728836012903,0.00294728836012903,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,TNFβ Signaling via NFκB,0.604748338081671,-0.98958289401239,0.571122612885954,-0.990700717301387,CD8 Memory,#009444,6,2,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00111782328899701,0.00111782328899701,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Coagulation,0.591146741024747,-0.99344151273585,0.539898132427844,-1.01348673904781,CD8 Memory,#009444,6,2,HALLMARK_COAGULATION,-0.0200452263119599,0.0200452263119599,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Myogenesis,0.560012389654638,-1.04920416210362,0.515775034293553,-1.03861675277102,CD8 Memory,#009444,6,2,HALLMARK_MYOGENESIS,0.0105874093326002,0.0105874093326002,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Notch Signaling,0.576709796672828,-1.06027120157665,0.504387390315242,-1.09218155033527,CD8 Memory,#009444,6,2,HALLMARK_NOTCH_SIGNALING,-0.0319103487586201,0.0319103487586201,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Apical Junction,0.434439545138083,-1.10419715345404,0.420793096363263,-1.12527452145169,CD8 Memory,#009444,6,2,HALLMARK_APICAL_JUNCTION,-0.0210773679976499,0.0210773679976499,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Interferon Alpha Response,0.334336572362198,-1.17065660790858,0.225053078556263,-1.29967507865837,CD8 Memory,#009444,6,2,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.12901847074979,0.12901847074979,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Complement,0.334336572362198,-1.18480301346751,0.214001138303927,-1.28528659792092,CD8 Memory,#009444,6,2,HALLMARK_COMPLEMENT,-0.10048358445341,0.10048358445341,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Androgen Response,0.309261744966443,-1.23068481116864,0.225053078556263,-1.31965482351279,CD8 Memory,#009444,6,2,HALLMARK_ANDROGEN_RESPONSE,-0.0889700123441501,0.0889700123441501,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Apical Surface,0.373770491803279,-1.24402915240432,0.321152856407617,-1.25050959444965,CD8 Memory,#009444,6,2,HALLMARK_APICAL_SURFACE,-0.00648044204532994,0.00648044204532994,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,TGFβ Signaling,0.309261744966443,-1.26631965767968,0.278594644791828,-1.25753439995053,CD8 Memory,#009444,6,2,HALLMARK_TGF_BETA_SIGNALING,0.00878525772915006,0.00878525772915006,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Estrogen Response Late,0.272355095884508,-1.29364522440127,0.222350897510133,-1.31827699301704,CD8 Memory,#009444,6,2,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02463176861577,0.02463176861577,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,P53 Pathway,0.146094029557376,-1.32315965036443,0.186293070806513,-1.32299243231064,CD8 Memory,#009444,6,2,HALLMARK_P53_PATHWAY,0.000167218053790164,0.000167218053790164,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Hypoxia,0.215880893300248,-1.34021491877544,0.186293070806513,-1.34432377506171,CD8 Memory,#009444,6,2,HALLMARK_HYPOXIA,-0.00410885628627011,0.00410885628627011,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,WNT/β-Catenin Signaling,0.236737639841213,-1.44997561390467,0.186293070806513,-1.44503155838263,CD8 Memory,#009444,6,2,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.00494405552203991,0.00494405552203991,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,Epithelial-Mesenchymal Transition,0.174291938997821,-1.45026683992933,0.172463351537798,-1.44147884714233,CD8 Memory,#009444,6,2,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.00878799278699982,0.00878799278699982,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,IL6/JAK/STAT3 Signaling,0.151220406288686,-1.51872322080966,0.127679404919089,-1.50711617107031,CD8 Memory,#009444,6,2,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0116070497393499,0.0116070497393499,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_memory,UV Response DN,0.0151988861044348,-1.59461002122926,0.0267049703423381,-1.62213267786604,CD8 Memory,#009444,6,2,HALLMARK_UV_RESPONSE_DN,-0.0275226566367801,0.0275226566367801,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,Interferon Gamma Response,0.00209123093201392,-1.66099287431493,2.4248221239986e-05,-1.99013268992967,CD8 Memory,#009444,6,2,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.32913981561474,0.32913981561474,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,Estrogen Response Early,0.0127829075803154,-1.6614282728464,0.0157427749188797,-1.67291697956383,CD8 Memory,#009444,6,2,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0114887067174299,0.0114887067174299,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,IL2/STAT5 Signaling,0.00209123093201392,-1.70798516137859,0.00479325304950612,-1.72705703094719,CD8 Memory,#009444,6,2,HALLMARK_IL2_STAT5_SIGNALING,-0.0190718695686001,0.0190718695686001,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,KRAS Signaling UP,0.00591141861629463,-1.71301158063429,0.0156573880568418,-1.71302121538673,CD8 Memory,#009444,6,2,HALLMARK_KRAS_SIGNALING_UP,-9.63475243986878e-06,9.63475243986878e-06,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,Inflammatory Response,0.00591141861629463,-1.73858905256266,0.0027716485069542,-1.82168005381947,CD8 Memory,#009444,6,2,HALLMARK_INFLAMMATORY_RESPONSE,-0.08309100125681,0.08309100125681,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_memory,Allograft Rejection,6.83400334542129e-05,-1.9521363905926,2.4248221239986e-05,-1.96965351466299,CD8 Memory,#009444,6,2,HALLMARK_ALLOGRAFT_REJECTION,-0.0175171240703902,0.0175171240703902,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_naive,MYC Targets V1,6.5907451971029e-07,2.11892950586463,0.270967741935484,1.27081087868331,CD8 Naive,#8DC63F,5,3,HALLMARK_MYC_TARGETS_V1,-0.84811862718132,0.84811862718132,TRUE,FALSE,TRUE
bortezomib,24,t_cd8_naive,MTORC1 Signaling,0.000240528222319603,2.01248087702901,0.101991425617349,1.56870585393095,CD8 Naive,#8DC63F,5,3,HALLMARK_MTORC1_SIGNALING,-0.44377502309806,0.44377502309806,TRUE,FALSE,TRUE
bortezomib,24,t_cd8_naive,ROS Pathway,0.189115514912242,1.69702981503892,0.0981435054142596,1.814192280948,CD8 Naive,#8DC63F,5,3,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11716246590908,0.11716246590908,FALSE,TRUE,TRUE
bortezomib,24,t_cd8_naive,Adipogenesis,0.167799474829702,1.53551486496558,0.101991425617349,1.54910484759309,CD8 Naive,#8DC63F,5,3,HALLMARK_ADIPOGENESIS,0.0135899826275099,0.0135899826275099,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Protein Secretion,0.224242424242424,1.51290442164264,0.101991425617349,1.61496214710298,CD8 Naive,#8DC63F,5,3,HALLMARK_PROTEIN_SECRETION,0.10205772546034,0.10205772546034,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Spermatogenesis,0.257688473042411,1.50480336369396,0.180929778025967,1.59559268492367,CD8 Naive,#8DC63F,5,3,HALLMARK_SPERMATOGENESIS,0.09078932122971,0.09078932122971,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Fatty Acid Metabolism,0.268337037785411,1.37106991588611,0.225563909774436,1.44871932093477,CD8 Naive,#8DC63F,5,3,HALLMARK_FATTY_ACID_METABOLISM,0.07764940504866,0.07764940504866,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Glycolysis,0.268337037785411,1.362174806118,0.270967741935484,1.34912609382394,CD8 Naive,#8DC63F,5,3,HALLMARK_GLYCOLYSIS,-0.0130487122940599,0.0130487122940599,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,G2/M Checkpoint,0.268337037785411,1.34183444633567,0.270967741935484,1.35238584970063,CD8 Naive,#8DC63F,5,3,HALLMARK_G2M_CHECKPOINT,0.0105514033649601,0.0105514033649601,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Oxidative Phosphorylation,0.257688473042411,1.31314361588739,0.177777777777778,1.41373986988276,CD8 Naive,#8DC63F,5,3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10059625399537,0.10059625399537,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Xenobiotic Metabolism,0.380804953560372,1.27123158785745,0.270967741935484,1.34603021365659,CD8 Naive,#8DC63F,5,3,HALLMARK_XENOBIOTIC_METABOLISM,0.07479862579914,0.07479862579914,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Peroxisome,0.430581039755352,1.18305902065896,0.352248062015504,1.25928862993483,CD8 Naive,#8DC63F,5,3,HALLMARK_PEROXISOME,0.0762296092758701,0.0762296092758701,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,PI3K/AKT/mTOR Signaling,0.430581039755352,1.1591084203174,0.352248062015504,1.22788906674108,CD8 Naive,#8DC63F,5,3,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06878064642368,0.06878064642368,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Heme Metabolism,0.430581039755352,1.15361513275959,0.404040404040404,1.17309884419798,CD8 Naive,#8DC63F,5,3,HALLMARK_HEME_METABOLISM,0.0194837114383899,0.0194837114383899,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,UV Response UP,0.491916247018288,1.08663959386872,0.450688073394495,1.10580991557529,CD8 Naive,#8DC63F,5,3,HALLMARK_UV_RESPONSE_UP,0.01917032170657,0.01917032170657,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Apoptosis,0.509161041465767,1.08236392089812,0.404040404040404,1.14530871220756,CD8 Naive,#8DC63F,5,3,HALLMARK_APOPTOSIS,0.0629447913094401,0.0629447913094401,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Myogenesis,0.588079470198676,0.999258966453442,0.508119218910586,1.05915760056885,CD8 Naive,#8DC63F,5,3,HALLMARK_MYOGENESIS,0.0598986341154081,0.0598986341154081,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Unfolded Protein Response,0.61013986013986,0.969933427386451,0.517647058823529,1.03230312426018,CD8 Naive,#8DC63F,5,3,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0623696968737288,0.0623696968737288,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,E2F Targets,0.61013986013986,0.965314641553239,0.520571526940954,1.04170559238661,CD8 Naive,#8DC63F,5,3,HALLMARK_E2F_TARGETS,0.0763909508333711,0.0763909508333711,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Mitotic Spindle,0.680727272727273,0.892119823045393,0.625912190453404,0.964084399777196,CD8 Naive,#8DC63F,5,3,HALLMARK_MITOTIC_SPINDLE,0.071964576731803,0.071964576731803,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,DNA Repair,0.680727272727273,0.877181154757307,0.703828917367718,0.859383879151593,CD8 Naive,#8DC63F,5,3,HALLMARK_DNA_REPAIR,-0.017797275605714,0.017797275605714,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,TNFβ Signaling via NFκB,0.747160945046339,0.804189941001031,0.703828917367718,0.856889831010531,CD8 Naive,#8DC63F,5,3,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0526998900094999,0.0526998900094999,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Bile Acid Metabolism,0.743196746950266,0.778646061259362,0.703828917367718,0.833754067503802,CD8 Naive,#8DC63F,5,3,HALLMARK_BILE_ACID_METABOLISM,0.05510800624444,0.05510800624444,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,MYC Targets V2,0.996581196581197,0.402650718261863,0.996389891696751,0.432373277276013,CD8 Naive,#8DC63F,5,3,HALLMARK_MYC_TARGETS_V2,0.02972255901415,0.02972255901415,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,TGFβ Signaling,0.743196746950266,-0.851079265310142,0.736322188449848,-0.822384438468368,CD8 Naive,#8DC63F,5,3,HALLMARK_TGF_BETA_SIGNALING,0.028694826841774,0.028694826841774,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Estrogen Response Late,0.680727272727273,-0.919273299270214,0.703828917367718,-0.900621922620964,CD8 Naive,#8DC63F,5,3,HALLMARK_ESTROGEN_RESPONSE_LATE,0.01865137664925,0.01865137664925,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Coagulation,0.656377449020392,-0.93272048495237,0.657329598506069,-0.915370074892369,CD8 Naive,#8DC63F,5,3,HALLMARK_COAGULATION,0.017350410060001,0.017350410060001,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,P53 Pathway,0.656377449020392,-0.961789678114628,0.657329598506069,-0.952805686234807,CD8 Naive,#8DC63F,5,3,HALLMARK_P53_PATHWAY,0.00898399187982102,0.00898399187982102,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Cholesterol Homeostasis,0.61013986013986,-0.979138247701036,0.649664429530201,-0.941460737279592,CD8 Naive,#8DC63F,5,3,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.037677510421444,0.037677510421444,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Apical Junction,0.61013986013986,-0.993606663167306,0.625912190453404,-0.964853193727377,CD8 Naive,#8DC63F,5,3,HALLMARK_APICAL_JUNCTION,0.028753469439929,0.028753469439929,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Estrogen Response Early,0.491916247018288,-1.06215948325932,0.508119218910586,-1.04351833505835,CD8 Naive,#8DC63F,5,3,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0186411482009701,0.0186411482009701,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Interferon Alpha Response,0.491916247018288,-1.07106278080652,0.450688073394495,-1.11508896291994,CD8 Naive,#8DC63F,5,3,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04402618211342,0.04402618211342,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,KRAS Signaling DN,0.430581039755352,-1.15252043042978,0.46774801961524,-1.13635557316163,CD8 Naive,#8DC63F,5,3,HALLMARK_KRAS_SIGNALING_DN,0.0161648572681501,0.0161648572681501,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Hypoxia,0.296621807195825,-1.1955146289705,0.352248062015504,-1.18788234725226,CD8 Naive,#8DC63F,5,3,HALLMARK_HYPOXIA,0.00763228171824015,0.00763228171824015,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Notch Signaling,0.430581039755352,-1.21665209866615,0.404040404040404,-1.19136928847136,CD8 Naive,#8DC63F,5,3,HALLMARK_NOTCH_SIGNALING,0.02528281019479,0.02528281019479,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,WNT/β-Catenin Signaling,0.369061784897025,-1.24717466965926,0.404040404040404,-1.21556580136637,CD8 Naive,#8DC63F,5,3,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0316088682928901,0.0316088682928901,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Pancrease Beta Cells,0.403160083160083,-1.27869989401645,0.404040404040404,-1.23883388157652,CD8 Naive,#8DC63F,5,3,HALLMARK_PANCREAS_BETA_CELLS,0.0398660124399299,0.0398660124399299,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,UV Response DN,0.257688473042411,-1.29849144136241,0.270967741935484,-1.27945979295289,CD8 Naive,#8DC63F,5,3,HALLMARK_UV_RESPONSE_DN,0.0190316484095201,0.0190316484095201,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Interferon Gamma Response,0.224787684716707,-1.30517818014914,0.036963295061658,-1.66238146576661,CD8 Naive,#8DC63F,5,3,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.35720328561747,0.35720328561747,FALSE,TRUE,TRUE
bortezomib,24,t_cd8_naive,IL6/JAK/STAT3 Signaling,0.268337037785411,-1.32577390365009,0.352248062015504,-1.26353504384621,CD8 Naive,#8DC63F,5,3,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0622388598038799,0.0622388598038799,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Epithelial-Mesenchymal Transition,0.257688473042411,-1.36275250835522,0.33237456056248,-1.31160102836682,CD8 Naive,#8DC63F,5,3,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0511514799884001,0.0511514799884001,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,KRAS Signaling UP,0.197351619736825,-1.41637333854764,0.252935230308567,-1.40051439787825,CD8 Naive,#8DC63F,5,3,HALLMARK_KRAS_SIGNALING_UP,0.0158589406693901,0.0158589406693901,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Complement,0.144181614741466,-1.4300322385046,0.101429505054472,-1.5007963970414,CD8 Naive,#8DC63F,5,3,HALLMARK_COMPLEMENT,-0.0707641585368,0.0707641585368,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,IL2/STAT5 Signaling,0.076919085711769,-1.54242777173005,0.101429505054472,-1.53176786553371,CD8 Naive,#8DC63F,5,3,HALLMARK_IL2_STAT5_SIGNALING,0.0106599061963402,0.0106599061963402,TRUE,FALSE,TRUE
bortezomib,24,t_cd8_naive,Inflammatory Response,0.076919085711769,-1.56263890674142,0.0900159752311217,-1.61898163906716,CD8 Naive,#8DC63F,5,3,HALLMARK_INFLAMMATORY_RESPONSE,-0.0563427323257402,0.0563427323257402,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_naive,Androgen Response,0.076919085711769,-1.59567134749083,0.0900159752311217,-1.62695938836494,CD8 Naive,#8DC63F,5,3,HALLMARK_ANDROGEN_RESPONSE,-0.0312880408741101,0.0312880408741101,TRUE,TRUE,FALSE
bortezomib,24,t_cd8_naive,Apical Surface,0.189115514912242,-1.60783131573722,0.135662130223114,-1.58670756728063,CD8 Naive,#8DC63F,5,3,HALLMARK_APICAL_SURFACE,0.02112374845659,0.02112374845659,FALSE,FALSE,FALSE
bortezomib,24,t_cd8_naive,Allograft Rejection,3.88579391076644e-05,-2.01870063482989,0.000620638492309974,-2.00117068118461,CD8 Naive,#8DC63F,5,3,HALLMARK_ALLOGRAFT_REJECTION,0.0175299536452798,0.0175299536452798,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,ROS Pathway,0.049730228523016,1.71190753191844,0.0570408858868587,1.76155249960582,CD4 CM,#00AEEF,2,6,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04964496768738,0.04964496768738,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Fatty Acid Metabolism,0.0171963751528107,1.67456129385018,0.0197670318287405,1.80754621559147,CD4 CM,#00AEEF,2,6,HALLMARK_FATTY_ACID_METABOLISM,0.13298492174129,0.13298492174129,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,MTORC1 Signaling,0.0161318622695241,1.63741273440338,0.185887313012824,1.42031683189315,CD4 CM,#00AEEF,2,6,HALLMARK_MTORC1_SIGNALING,-0.21709590251023,0.21709590251023,TRUE,FALSE,TRUE
bortezomib,72,t_cd4_cm,Adipogenesis,0.0184587621900345,1.63359776641198,0.036848558687818,1.66101229311811,CD4 CM,#00AEEF,2,6,HALLMARK_ADIPOGENESIS,0.0274145267061299,0.0274145267061299,TRUE,TRUE,FALSE
bortezomib,72,t_cd4_cm,Heme Metabolism,0.102685179603623,1.44517930558587,0.150451138060781,1.49289774758018,CD4 CM,#00AEEF,2,6,HALLMARK_HEME_METABOLISM,0.04771844199431,0.04771844199431,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Protein Secretion,0.253369272237197,1.38154212299778,0.185887313012824,1.44460951527942,CD4 CM,#00AEEF,2,6,HALLMARK_PROTEIN_SECRETION,0.06306739228164,0.06306739228164,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Cholesterol Homeostasis,0.332390381895332,1.32863760307324,0.259668508287293,1.37254003178652,CD4 CM,#00AEEF,2,6,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0439024287132799,0.0439024287132799,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,MYC Targets V1,0.237955250694104,1.32378944688144,0.259668508287293,-1.21994134057405,CD4 CM,#00AEEF,2,6,HALLMARK_MYC_TARGETS_V1,-2.54373078745549,2.54373078745549,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,PI3K/AKT/mTOR Signaling,0.332390381895332,1.28032028406934,0.259668508287293,1.3462632200779,CD4 CM,#00AEEF,2,6,HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0659429360085599,0.0659429360085599,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Oxidative Phosphorylation,0.289967811158798,1.2497416641354,0.229959959797608,1.32078049092668,CD4 CM,#00AEEF,2,6,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07103882679128,0.07103882679128,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Coagulation,0.451466127401416,1.21944844407699,0.367448471926084,1.27341314482796,CD4 CM,#00AEEF,2,6,HALLMARK_COAGULATION,0.05396470075097,0.05396470075097,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Glycolysis,0.467006369426752,1.16052807422341,0.453862660944206,1.12282564054164,CD4 CM,#00AEEF,2,6,HALLMARK_GLYCOLYSIS,-0.0377024336817702,0.0377024336817702,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Xenobiotic Metabolism,0.48180977339294,1.15452088413168,0.356580099212139,1.21188895910661,CD4 CM,#00AEEF,2,6,HALLMARK_XENOBIOTIC_METABOLISM,0.0573680749749299,0.0573680749749299,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Apoptosis,0.57037037037037,1.08066411946271,0.453862660944206,1.13325128384541,CD4 CM,#00AEEF,2,6,HALLMARK_APOPTOSIS,0.0525871643827001,0.0525871643827001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Peroxisome,0.616393442622951,1.05798084598417,0.453862660944206,1.12485351208755,CD4 CM,#00AEEF,2,6,HALLMARK_PEROXISOME,0.0668726661033801,0.0668726661033801,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Myogenesis,0.616393442622951,1.02918058608287,0.527909047325526,1.0773716868786,CD4 CM,#00AEEF,2,6,HALLMARK_MYOGENESIS,0.0481911007957301,0.0481911007957301,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Spermatogenesis,0.628196889859915,1.02859514143259,0.527909047325526,1.07680697718259,CD4 CM,#00AEEF,2,6,HALLMARK_SPERMATOGENESIS,0.0482118357500001,0.0482118357500001,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,G2/M Checkpoint,0.675099403578529,0.987144317716137,0.627314814814815,0.977604429078777,CD4 CM,#00AEEF,2,6,HALLMARK_G2M_CHECKPOINT,-0.00953988863735999,0.00953988863735999,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Bile Acid Metabolism,0.675099403578529,0.98121120016733,0.616139657444005,1.01371292867349,CD4 CM,#00AEEF,2,6,HALLMARK_BILE_ACID_METABOLISM,0.0325017285061601,0.0325017285061601,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Mitotic Spindle,0.675099403578529,0.94162799092338,0.616139657444005,0.998751087917055,CD4 CM,#00AEEF,2,6,HALLMARK_MITOTIC_SPINDLE,0.057123096993675,0.057123096993675,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,E2F Targets,0.694159862707369,0.920838727275161,0.627314814814815,0.979213635651479,CD4 CM,#00AEEF,2,6,HALLMARK_E2F_TARGETS,0.058374908376318,0.058374908376318,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,UV Response UP,0.675099403578529,0.918837562183775,0.682258064516129,0.90774224524758,CD4 CM,#00AEEF,2,6,HALLMARK_UV_RESPONSE_UP,-0.011095316936195,0.011095316936195,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,WNT/β-Catenin Signaling,0.675099403578529,0.916380024480813,0.670810313075506,0.938636143325984,CD4 CM,#00AEEF,2,6,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.022256118845171,0.022256118845171,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Notch Signaling,0.695560253699789,0.855937438287452,0.682258064516129,0.875598735754502,CD4 CM,#00AEEF,2,6,HALLMARK_NOTCH_SIGNALING,0.01966129746705,0.01966129746705,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,TGFβ Signaling,0.737254901960784,0.826374721477826,0.682258064516129,0.862853264047094,CD4 CM,#00AEEF,2,6,HALLMARK_TGF_BETA_SIGNALING,0.036478542569268,0.036478542569268,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,Apical Surface,0.897786211258697,0.663939908748883,0.871493428912784,0.689439182622352,CD4 CM,#00AEEF,2,6,HALLMARK_APICAL_SURFACE,0.0254992738734691,0.0254992738734691,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,DNA Repair,0.997854077253219,0.541739891906208,0.998260869565217,-0.539419042223408,CD4 CM,#00AEEF,2,6,HALLMARK_DNA_REPAIR,-1.08115893412962,1.08115893412962,FALSE,FALSE,FALSE
bortezomib,72,t_cd4_cm,MYC Targets V2,0.995067225423433,-0.573996845253572,0.987233868994209,-0.572821283851477,CD4 CM,#00AEEF,2,6,HALLMARK_MYC_TARGETS_V2,0.00117556140209496,0.00117556140209496,FALSE,FALSE,FALSE
