aifi_cell_type,timepoint,fg,bg,n_sample,gene,coef_C,coef_D,logFC,nomP,adjP,direction_sign,direction,alt_name,gene_group,source,notes,y_offset,order,gene_ypos,treat_label,cell_type_label,cell_type_color,cell_type_xpos,cell_type_ypos
t_cd4_cm,72,bortezomib,dmso,648,RNF125,0.0980546697020618,0.102774130449329,0.0621801770417326,0.0338451853990851,0.0598754006914795,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,43,44,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF13,0.113485905016073,0.68993055161763,0.336138473530179,5.95696839899912e-10,5.34487085947562e-09,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,42,43,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF144A,-0.0959723299499548,-1.37267651792212,-0.503294474764139,4.29095479066568e-27,1.239081090659e-25,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,41,42,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF145,-0.0133895224569373,-0.634115401622815,-0.247824882207399,1.22516944687498e-06,7.24541231544668e-06,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,40,41,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF149,0.0048003176489806,-0.0516514129299475,-0.0128230579592197,0.919228131059559,0.928545536127311,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,39,40,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF157,-0.0174217179424178,-0.71655651309085,-0.178105676271139,2.43695315055731e-06,1.37266651227379e-05,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,38,39,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF168,0.031381619403407,0.211755907314422,0.0908134701171107,0.131994116909574,0.182050531559834,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,37,38,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF213,-0.849705639513153,-2.66746306070174,-1.2,2.96609685196166e-130,1.69160211088438e-127,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,36,37,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF216,0.173263565957128,0.799505044904399,0.403283413849205,8.47111201775399e-16,1.23678235459208e-14,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,35,36,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,RNF38,0.0898142794978465,0.34502274339863,0.187234219591251,0.000827611916550689,0.00267086068603617,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,34,35,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,STAMBPL1,-0.0402048966889573,-1.06029995093556,-0.404364969877538,2.70087278096202e-17,4.40884868090849e-16,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,10,10,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TANK,0.127543079077873,0.285746405491584,0.189197841993552,0.000115467556791237,0.000464773469660359,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,33,34,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRAF3,0.126510800794469,0.629125849931616,0.293656073854025,2.58390033613248e-09,2.17510060583108e-08,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,32,33,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIM22,-0.0269983301481486,-0.512963530514151,-0.204513993382712,0.000144776187985835,0.00056918686573492,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,31,32,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIM25,0.0308422959845624,-1.02302404984897,-0.19450122565812,1.21072465468453e-10,1.17781049829385e-09,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,30,31,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIM33,0.154790924219605,0.350148665938077,0.221341678936334,1.68642407755004e-07,1.13737026664036e-06,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,29,30,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIM37,0.0883876433549202,0.883622777940617,0.303807173006771,2.71104315785615e-12,3.11565098431201e-11,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,28,29,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIM56,0.0169962096865317,-0.949472835845195,-0.318819942190157,6.96952547383745e-14,8.93215167819758e-13,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,27,28,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TRIP12,0.208784802012737,0.872711097008312,0.442052144575895,1.44665082092762e-18,2.5883703413656e-17,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,26,27,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,TTC3,-0.0234020616318207,-0.267689737029668,-0.11487570928387,0.0770365219970755,0.116848115562386,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,25,26,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBA6,0.0921487741257467,0.26617771349722,0.142688773005896,0.000738419637997809,0.00240903796808366,1,up,,E1: Ub Activating,https://www.genenames.org/data/genegroup/#!/group/100,,3,76,79,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2D2,0.113526025174826,0.211109879495546,0.146877371752366,0.000899851068832157,0.00286501779591536,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,74,76,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2E2,-0.120369257091064,-0.0119779939496273,-0.0117330842742811,0.562176969588732,0.607156450171284,-1,dn,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,73,75,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2G1,0.168047143901369,1.11197137187868,0.506880210828009,2.1777840888295e-23,5.08242450398189e-22,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,72,74,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2H,0.0889352036382989,0.452440438177552,0.214674058078231,3.60276293468256e-05,0.000161232034227456,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,71,73,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2K,0.182380274194254,0.420238308638665,0.277773296485485,2.79421667294977e-09,2.3456510708985e-08,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,70,72,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2L3,0.113437509284124,0.736461700314326,0.300028779494025,3.47585069489332e-12,3.96464219886269e-11,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,69,71,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE2R2,0.220219196321395,1.33940823253005,0.592423554239389,1.31812378393894e-32,4.556014972895e-31,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,68,70,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBE4B,0.271539153366882,1.28288550511438,0.602585909229606,4.39816484853454e-34,1.59258945408245e-32,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,24,25,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBR1,0.143109574839098,0.321624690479984,0.207455829040157,1.59429572409499e-06,9.25442015417736e-06,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,23,24,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBR2,0.176582946811037,0.700328156136514,0.357708655642586,4.64225458423307e-12,5.26218299144432e-11,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,22,23,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBR3,0.753732130936359,2.6364855912414,1.2,2.62882752834296e-138,1.71343222829496e-135,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,21,22,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UBR4,0.156468696130785,0.629037313010121,0.284625495138774,1.35340581330408e-11,1.44273692130837e-10,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,20,21,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UCHL1,NA,4.8962520298644,1.2,2.43474711054777e-29,7.68756656877109e-28,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,9,9,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,UNKL,0.118367269786352,1.43168092645644,0.321399329530955,4.21960709795803e-22,9.27805175153422e-21,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,19,20,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP12,0.169942250203251,0.421065792214177,0.191605199060694,6.44870875702692e-08,4.60802407266019e-07,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,8,8,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP14,0.334294693198153,1.96973736853748,0.886397048607399,1.08947914817418e-69,1.44079669957818e-67,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,7,7,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP25,-0.0433758412667586,-0.714480216893299,-0.287074789356581,2.78738543609065e-07,1.82721926036833e-06,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,6,6,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP3,0.0199991838184144,-0.115292185128479,-0.0245502837801528,0.551081618715623,0.597436113909952,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,5,5,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP34,0.0831756355627074,0.145935230255446,0.100541388207088,0.0286726338322984,0.0523275567439446,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,4,4,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP38,0.165114673165003,0.991989396686812,0.300628841833749,1.91673477879901e-17,3.15707668890632e-16,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,3,3,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP47,0.473392537836548,1.69474295329559,0.831151683686927,4.39317893910162e-64,4.77235212134551e-62,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,2,2,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,USP9X,0.211449999883419,0.392426511861631,0.28291094579545,2.66362778733215e-12,3.06501936436392e-11,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,1,1,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,WWP1,0.240664775907571,0.764397911569148,0.426760084174776,3.72465924459392e-19,6.97895597678018e-18,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,18,19,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_cm,72,bortezomib,dmso,648,ZXDC,0.0909578666102082,0.352700725200408,0.149570031120932,0.00012223801595275,0.000489005653471655,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,17,18,Bor/DMSO,CD4 CM,#00AEEF,2,6
t_cd4_em,72,bortezomib,dmso,180,AFF4,0.209965891960915,0.448313965902404,0.26877065708695,0.000266290544290586,0.00194642084373707,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,67,68,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ANKIB1,0.239440278759932,0.672643195510296,0.395624163422145,1.78632171907813e-05,0.000181727352766318,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,66,67,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,ARIH1,0.250606392063861,0.459493887211652,0.339063870969013,1.26999347964397e-05,0.000133940183942664,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,65,66,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,BIRC6,0.41980152546652,0.648012346536759,0.489561278540265,9.0592193142352e-12,2.6595491717922e-10,1,up,,E2: Ub Conjugating,https://www.genenames.org/data/genegroup/#!/group/102,,2,75,77,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CNOT4,0.203605163641634,0.943257027743551,0.460214487917113,9.983795365708e-07,1.35037618889048e-05,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,64,65,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,COP1,0.198247173070997,0.478125816188598,0.29874730663979,0.00106428369749961,0.00637431185780035,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,45,46,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,CYLD,0.131373428896416,0.225122842973063,0.171423592596995,0.0654181573982792,0.155084506577758,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,16,16,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,DESI1,0.250452060913303,1.07672268627466,0.34227047972029,3.20296391926142e-07,4.82005696354062e-06,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,15,15,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,DTX3L,0.00603154398132213,-1.04390634914093,-0.225467631470174,0.000534341322104853,0.0035678539881632,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,63,64,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,HECTD4,0.280512106766226,0.906999740194947,0.478391628693466,6.70447830822011e-09,1.36436133572279e-07,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,62,63,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,HERC1,0.236919099550338,0.749866922060511,0.422014385895165,5.2707138685441e-06,6.05050922806973e-05,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,61,62,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,HERC2,0.195631095452421,0.650576004836437,0.291463988691495,3.74746962459555e-05,0.000347358623381248,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,60,61,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,HUWE1,0.0859250809204521,0.380675949159279,0.194387990029065,0.0888587769736847,0.191076246162914,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,59,60,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,KCMF1,0.401124857886222,1.31079191401411,0.72764195245805,4.10099001542425e-16,1.94287114275708e-14,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,58,59,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,KMT2C,0.297144166570944,1.32338210703814,0.526404503419372,1.21491145504812e-09,2.78217830396441e-08,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,57,58,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MAP3K1,-0.0856483338046802,-1.36713505998993,-0.555604063314123,2.17996334666523e-09,4.7959193626635e-08,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,56,57,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MDM2,0.317426081494977,0.974326825972327,0.427292891437463,2.51398129441023e-07,3.90124584231355e-06,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,55,56,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MDM4,0.140026966361138,-0.349257455501184,-0.0659818012330704,0.0136225668397399,0.0485575093483404,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,54,55,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MIB1,0.0276379165268423,-0.702202314675864,-0.258496399498753,0.00571545225478876,0.0249545456284829,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,53,54,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MKRN1,0.0385330577272703,-0.137558781976639,-0.0274491523988371,0.70841395845484,0.777726653261971,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,52,53,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,MYCBP2,-0.0937558030810722,-0.552300128111166,-0.194616535044249,0.0661076138622562,0.156134822597954,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,51,52,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,OTULIN,0.108147865775698,0.388448851301835,0.157320056368552,0.0460834057422901,0.119859362582387,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,14,14,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PARP11,-0.0600469876549837,-0.563564397964298,-0.207384478186543,0.0310656926245917,0.0902245253845585,-1,dn,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,13,13,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PCGF5,-0.0452383911026473,-0.360796785789313,-0.162998255278582,0.182529936635023,0.310831802224376,-1,dn,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,49,50,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PELI1,0.121772683225177,-0.045585681079398,0.022250051165553,0.126873676820761,0.242429983408685,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,48,49,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PELI2,0.195588040806801,0.80452498696383,0.226174287980727,0.000998575688081728,0.00601698971136191,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,47,48,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PRKN,0.164283859932851,0.678961182322309,0.319290124547332,0.00250067885827996,0.0129055207475728,1,up,,E3: Ub Ligase,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/E3-ligases/,Symbols converted via HGNC Multi-Symbol Checker,1,50,51,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD14,0.642844116691375,3.01344720210452,1.2,5.53770536112123e-45,1.90710053090306e-42,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,12,12,Bor/DMSO,CD4 EM,#1C75BC,3,5
t_cd4_em,72,bortezomib,dmso,180,PSMD7,0.316442134568786,1.32594980571947,0.589331275556311,1.54719919395021e-15,7.03229521960923e-14,1,up,,DUB: De-Ub Enzyme,https://esbl.nhlbi.nih.gov/Databases/KSBP2/Targets/Lists/DUBs/,Symbols converted via HGNC Multi-Symbol Checker,0,11,11,Bor/DMSO,CD4 EM,#1C75BC,3,5
